Ships_IDs,Total_iregular_ships,Risk_score
115756,1,3.3333333333333335
115764,1,3.3333333333333335
115773,1,3.3333333333333335
115784,1,3.3333333333333335
115792,1,3.3333333333333335
115802,1,3.3333333333333335
115806,1,3.3333333333333335
115807,1,3.3333333333333335
115815,1,3.3333333333333335
115830,1,3.3333333333333335
115831,1,3.3333333333333335
100419,1,3.3333333333333335
115839,1,3.3333333333333335
115840,1,3.3333333333333335
115844,1,3.3333333333333335
115849,1,3.3333333333333335
115857,1,3.3333333333333335
115861,1,3.3333333333333335
115869,1,3.3333333333333335
115871,1,3.3333333333333335
115877,1,3.3333333333333335
115880,1,3.3333333333333335
115883,1,3.3333333333333335
115886,1,3.3333333333333335
115887,1,3.3333333333333335
115893,1,3.3333333333333335
115900,1,3.3333333333333335
115901,1,3.3333333333333335
115903,1,3.3333333333333335
100420,1,3.3333333333333335
115911,1,3.3333333333333335
115919,1,3.3333333333333335
115921,1,3.3333333333333335
115932,1,3.3333333333333335
115935,1,3.3333333333333335
115938,1,3.3333333333333335
115940,1,3.3333333333333335
100421,1,3.3333333333333335
115947,1,3.3333333333333335
115948,1,3.3333333333333335
115951,1,3.3333333333333335
115957,1,3.3333333333333335
115964,1,3.3333333333333335
115972,1,3.3333333333333335
115986,1,3.3333333333333335
115987,1,3.3333333333333335
116001,1,3.3333333333333335
116003,1,3.3333333333333335
116007,1,3.3333333333333335
116013,1,3.3333333333333335
116015,1,3.3333333333333335
116018,1,3.3333333333333335
116034,1,3.3333333333333335
116035,1,3.3333333333333335
116037,1,3.3333333333333335
116042,1,3.3333333333333335
116043,1,3.3333333333333335
116044,1,3.3333333333333335
116050,1,3.3333333333333335
116051,1,3.3333333333333335
116053,1,3.3333333333333335
116057,1,3.3333333333333335
116058,1,3.3333333333333335
116060,1,3.3333333333333335
116062,1,3.3333333333333335
116069,1,3.3333333333333335
116072,1,3.3333333333333335
116077,1,3.3333333333333335
116080,1,3.3333333333333335
100425,1,3.3333333333333335
116102,1,3.3333333333333335
116115,1,3.3333333333333335
116116,1,3.3333333333333335
116120,1,3.3333333333333335
116137,1,3.3333333333333335
116144,1,3.3333333333333335
116150,1,3.3333333333333335
116151,1,3.3333333333333335
116153,1,3.3333333333333335
116157,1,3.3333333333333335
116159,1,3.3333333333333335
116166,1,3.3333333333333335
116172,1,3.3333333333333335
116178,1,3.3333333333333335
116179,1,3.3333333333333335
116182,1,3.3333333333333335
100429,1,3.3333333333333335
116190,1,3.3333333333333335
116191,1,3.3333333333333335
116193,1,3.3333333333333335
116197,1,3.3333333333333335
116209,1,3.3333333333333335
100430,1,3.3333333333333335
116215,1,3.3333333333333335
116226,1,3.3333333333333335
116231,1,3.3333333333333335
116234,1,3.3333333333333335
116247,1,3.3333333333333335
116251,1,3.3333333333333335
116258,1,3.3333333333333335
116260,1,3.3333333333333335
116264,1,3.3333333333333335
116265,1,3.3333333333333335
116273,1,3.3333333333333335
116276,1,3.3333333333333335
116277,1,3.3333333333333335
116294,1,3.3333333333333335
116295,1,3.3333333333333335
116300,1,3.3333333333333335
100446,1,3.3333333333333335
116317,1,3.3333333333333335
100456,1,3.3333333333333335
116328,1,3.3333333333333335
116329,1,3.3333333333333335
116332,1,3.3333333333333335
100463,1,3.3333333333333335
116339,1,3.3333333333333335
116340,1,3.3333333333333335
116354,1,3.3333333333333335
116358,1,3.3333333333333335
116374,1,3.3333333333333335
116376,1,3.3333333333333335
116382,1,3.3333333333333335
116389,1,3.3333333333333335
116395,1,3.3333333333333335
116404,1,3.3333333333333335
100465,1,3.3333333333333335
116426,1,3.3333333333333335
116429,1,3.3333333333333335
116430,1,3.3333333333333335
116433,1,3.3333333333333335
116434,1,3.3333333333333335
116439,1,3.3333333333333335
116448,1,3.3333333333333335
116450,1,3.3333333333333335
116452,1,3.3333333333333335
116455,1,3.3333333333333335
116456,1,3.3333333333333335
100467,1,3.3333333333333335
116473,1,3.3333333333333335
100470,1,3.3333333333333335
116495,1,3.3333333333333335
116505,1,3.3333333333333335
116514,1,3.3333333333333335
116516,1,3.3333333333333335
116519,1,3.3333333333333335
116542,1,3.3333333333333335
116544,1,3.3333333333333335
116547,1,3.3333333333333335
116550,1,3.3333333333333335
116559,1,3.3333333333333335
116560,1,3.3333333333333335
116564,1,3.3333333333333335
116572,1,3.3333333333333335
116585,1,3.3333333333333335
116587,1,3.3333333333333335
100476,1,3.3333333333333335
116594,1,3.3333333333333335
116601,1,3.3333333333333335
116614,1,3.3333333333333335
116616,1,3.3333333333333335
116624,1,3.3333333333333335
116644,1,3.3333333333333335
116648,1,3.3333333333333335
100477,1,3.3333333333333335
116654,1,3.3333333333333335
116662,1,3.3333333333333335
116668,1,3.3333333333333335
116687,1,3.3333333333333335
116689,1,3.3333333333333335
116692,1,3.3333333333333335
116695,1,3.3333333333333335
116698,1,3.3333333333333335
116699,1,3.3333333333333335
116701,1,3.3333333333333335
116706,1,3.3333333333333335
116707,1,3.3333333333333335
116711,1,3.3333333333333335
116717,1,3.3333333333333335
116722,1,3.3333333333333335
116742,1,3.3333333333333335
116743,1,3.3333333333333335
116752,1,3.3333333333333335
116754,1,3.3333333333333335
116755,1,3.3333333333333335
116757,1,3.3333333333333335
116762,1,3.3333333333333335
116773,1,3.3333333333333335
116775,1,3.3333333333333335
116783,1,3.3333333333333335
116785,1,3.3333333333333335
116786,1,3.3333333333333335
116792,1,3.3333333333333335
116794,1,3.3333333333333335
116807,1,3.3333333333333335
100486,1,3.3333333333333335
116809,1,3.3333333333333335
116810,1,3.3333333333333335
116816,1,3.3333333333333335
100491,1,3.3333333333333335
116829,1,3.3333333333333335
116830,1,3.3333333333333335
116832,1,3.3333333333333335
116836,1,3.3333333333333335
116838,1,3.3333333333333335
116840,1,3.3333333333333335
116848,1,3.3333333333333335
116867,1,3.3333333333333335
116870,1,3.3333333333333335
116881,1,3.3333333333333335
116890,1,3.3333333333333335
116892,1,3.3333333333333335
116896,1,3.3333333333333335
116913,1,3.3333333333333335
116920,1,3.3333333333333335
116925,1,3.3333333333333335
116932,1,3.3333333333333335
116945,1,3.3333333333333335
116952,1,3.3333333333333335
116953,1,3.3333333333333335
116969,1,3.3333333333333335
116975,1,3.3333333333333335
116978,1,3.3333333333333335
116984,1,3.3333333333333335
116996,1,3.3333333333333335
117011,1,3.3333333333333335
117017,1,3.3333333333333335
117021,1,3.3333333333333335
117031,1,3.3333333333333335
117040,1,3.3333333333333335
117056,1,3.3333333333333335
117062,1,3.3333333333333335
117065,1,3.3333333333333335
117071,1,3.3333333333333335
100495,1,3.3333333333333335
117077,1,3.3333333333333335
117082,1,3.3333333333333335
100499,1,3.3333333333333335
117087,1,3.3333333333333335
117091,1,3.3333333333333335
117098,1,3.3333333333333335
117102,1,3.3333333333333335
100501,1,3.3333333333333335
117106,1,3.3333333333333335
117107,1,3.3333333333333335
117109,1,3.3333333333333335
117117,1,3.3333333333333335
117128,1,3.3333333333333335
117129,1,3.3333333333333335
100502,1,3.3333333333333335
117138,1,3.3333333333333335
117143,1,3.3333333333333335
117147,1,3.3333333333333335
100503,1,3.3333333333333335
117149,1,3.3333333333333335
117150,1,3.3333333333333335
117157,1,3.3333333333333335
117165,1,3.3333333333333335
117166,1,3.3333333333333335
117174,1,3.3333333333333335
117176,1,3.3333333333333335
100504,1,3.3333333333333335
117201,1,3.3333333333333335
117204,1,3.3333333333333335
117209,1,3.3333333333333335
117210,1,3.3333333333333335
117213,1,3.3333333333333335
117228,1,3.3333333333333335
117245,1,3.3333333333333335
117246,1,3.3333333333333335
117247,1,3.3333333333333335
117250,1,3.3333333333333335
117260,1,3.3333333333333335
117264,1,3.3333333333333335
117267,1,3.3333333333333335
117271,1,3.3333333333333335
117272,1,3.3333333333333335
117275,1,3.3333333333333335
117286,1,3.3333333333333335
117287,1,3.3333333333333335
100521,1,3.3333333333333335
117303,1,3.3333333333333335
100522,1,3.3333333333333335
117309,1,3.3333333333333335
117321,1,3.3333333333333335
117323,1,3.3333333333333335
117324,1,3.3333333333333335
117325,1,3.3333333333333335
117335,1,3.3333333333333335
117348,1,3.3333333333333335
117354,1,3.3333333333333335
117359,1,3.3333333333333335
117362,1,3.3333333333333335
117363,1,3.3333333333333335
117366,1,3.3333333333333335
117373,1,3.3333333333333335
117374,1,3.3333333333333335
117381,1,3.3333333333333335
117384,1,3.3333333333333335
117387,1,3.3333333333333335
117390,1,3.3333333333333335
117392,1,3.3333333333333335
117396,1,3.3333333333333335
117403,1,3.3333333333333335
117411,1,3.3333333333333335
117437,1,3.3333333333333335
117444,1,3.3333333333333335
117446,1,3.3333333333333335
117448,1,3.3333333333333335
117449,1,3.3333333333333335
117460,1,3.3333333333333335
117465,1,3.3333333333333335
117468,1,3.3333333333333335
117475,1,3.3333333333333335
117479,1,3.3333333333333335
117494,1,3.3333333333333335
117496,1,3.3333333333333335
117498,1,3.3333333333333335
117503,1,3.3333333333333335
117508,1,3.3333333333333335
117518,1,3.3333333333333335
117519,1,3.3333333333333335
100541,1,3.3333333333333335
117535,1,3.3333333333333335
117536,1,3.3333333333333335
117537,1,3.3333333333333335
117541,1,3.3333333333333335
117546,1,3.3333333333333335
117547,1,3.3333333333333335
117555,1,3.3333333333333335
117556,1,3.3333333333333335
117558,1,3.3333333333333335
117563,1,3.3333333333333335
117567,1,3.3333333333333335
100544,1,3.3333333333333335
117577,1,3.3333333333333335
117589,1,3.3333333333333335
117595,1,3.3333333333333335
117600,1,3.3333333333333335
117607,1,3.3333333333333335
117608,1,3.3333333333333335
100548,1,3.3333333333333335
117611,1,3.3333333333333335
117612,1,3.3333333333333335
117617,1,3.3333333333333335
117620,1,3.3333333333333335
117628,1,3.3333333333333335
117629,1,3.3333333333333335
117630,1,3.3333333333333335
117639,1,3.3333333333333335
117640,1,3.3333333333333335
117641,1,3.3333333333333335
117648,1,3.3333333333333335
117652,1,3.3333333333333335
117654,1,3.3333333333333335
117655,1,3.3333333333333335
117668,1,3.3333333333333335
117678,1,3.3333333333333335
100549,1,3.3333333333333335
117683,1,3.3333333333333335
117708,1,3.3333333333333335
117711,1,3.3333333333333335
117712,1,3.3333333333333335
117714,1,3.3333333333333335
117721,1,3.3333333333333335
117724,1,3.3333333333333335
117726,1,3.3333333333333335
117730,1,3.3333333333333335
117747,1,3.3333333333333335
117749,1,3.3333333333333335
117763,1,3.3333333333333335
117769,1,3.3333333333333335
117778,1,3.3333333333333335
117779,1,3.3333333333333335
117786,1,3.3333333333333335
117798,1,3.3333333333333335
117802,1,3.3333333333333335
100552,1,3.3333333333333335
117826,1,3.3333333333333335
117828,1,3.3333333333333335
117829,1,3.3333333333333335
117833,1,3.3333333333333335
117836,1,3.3333333333333335
100556,1,3.3333333333333335
117857,1,3.3333333333333335
100562,1,3.3333333333333335
117859,1,3.3333333333333335
117863,1,3.3333333333333335
117864,1,3.3333333333333335
117877,1,3.3333333333333335
117880,1,3.3333333333333335
117884,1,3.3333333333333335
117888,1,3.3333333333333335
100572,1,3.3333333333333335
117892,1,3.3333333333333335
117895,1,3.3333333333333335
100575,1,3.3333333333333335
117912,1,3.3333333333333335
117915,1,3.3333333333333335
117917,1,3.3333333333333335
117919,1,3.3333333333333335
117927,1,3.3333333333333335
117930,1,3.3333333333333335
117932,1,3.3333333333333335
117936,1,3.3333333333333335
117937,1,3.3333333333333335
117948,1,3.3333333333333335
117954,1,3.3333333333333335
117956,1,3.3333333333333335
100578,1,3.3333333333333335
117959,1,3.3333333333333335
117974,1,3.3333333333333335
100585,1,3.3333333333333335
117979,1,3.3333333333333335
117994,1,3.3333333333333335
117995,1,3.3333333333333335
117996,1,3.3333333333333335
117999,1,3.3333333333333335
118007,1,3.3333333333333335
118011,1,3.3333333333333335
118012,1,3.3333333333333335
118015,1,3.3333333333333335
118019,1,3.3333333333333335
118029,1,3.3333333333333335
118032,1,3.3333333333333335
118033,1,3.3333333333333335
118034,1,3.3333333333333335
118046,1,3.3333333333333335
118061,1,3.3333333333333335
118062,1,3.3333333333333335
118073,1,3.3333333333333335
118075,1,3.3333333333333335
118076,1,3.3333333333333335
100592,1,3.3333333333333335
118079,1,3.3333333333333335
118084,1,3.3333333333333335
100598,1,3.3333333333333335
118098,1,3.3333333333333335
118103,1,3.3333333333333335
118104,1,3.3333333333333335
118106,1,3.3333333333333335
118118,1,3.3333333333333335
118123,1,3.3333333333333335
118124,1,3.3333333333333335
100600,1,3.3333333333333335
118133,1,3.3333333333333335
118134,1,3.3333333333333335
118135,1,3.3333333333333335
118136,1,3.3333333333333335
100608,1,3.3333333333333335
118149,1,3.3333333333333335
118152,1,3.3333333333333335
100621,1,3.3333333333333335
118169,1,3.3333333333333335
118172,1,3.3333333333333335
118174,1,3.3333333333333335
118183,1,3.3333333333333335
118188,1,3.3333333333333335
118189,1,3.3333333333333335
118191,1,3.3333333333333335
118200,1,3.3333333333333335
118206,1,3.3333333333333335
118208,1,3.3333333333333335
118214,1,3.3333333333333335
118226,1,3.3333333333333335
118228,1,3.3333333333333335
118230,1,3.3333333333333335
118234,1,3.3333333333333335
118237,1,3.3333333333333335
100624,1,3.3333333333333335
118245,1,3.3333333333333335
100630,1,3.3333333333333335
118251,1,3.3333333333333335
118258,1,3.3333333333333335
118259,1,3.3333333333333335
118265,1,3.3333333333333335
118270,1,3.3333333333333335
118288,1,3.3333333333333335
118299,1,3.3333333333333335
118310,1,3.3333333333333335
118319,1,3.3333333333333335
118322,1,3.3333333333333335
118323,1,3.3333333333333335
118327,1,3.3333333333333335
118344,1,3.3333333333333335
118345,1,3.3333333333333335
118348,1,3.3333333333333335
118353,1,3.3333333333333335
118359,1,3.3333333333333335
118361,1,3.3333333333333335
118373,1,3.3333333333333335
118379,1,3.3333333333333335
100633,1,3.3333333333333335
118399,1,3.3333333333333335
118402,1,3.3333333333333335
118405,1,3.3333333333333335
118406,1,3.3333333333333335
118421,1,3.3333333333333335
118422,1,3.3333333333333335
118433,1,3.3333333333333335
118475,1,3.3333333333333335
118476,1,3.3333333333333335
118478,1,3.3333333333333335
118483,1,3.3333333333333335
118486,1,3.3333333333333335
118487,1,3.3333333333333335
118495,1,3.3333333333333335
118500,1,3.3333333333333335
118502,1,3.3333333333333335
118503,1,3.3333333333333335
118506,1,3.3333333333333335
118507,1,3.3333333333333335
118513,1,3.3333333333333335
118515,1,3.3333333333333335
118517,1,3.3333333333333335
118525,1,3.3333333333333335
118532,1,3.3333333333333335
118537,1,3.3333333333333335
118550,1,3.3333333333333335
118551,1,3.3333333333333335
118562,1,3.3333333333333335
118564,1,3.3333333333333335
118568,1,3.3333333333333335
118580,1,3.3333333333333335
118582,1,3.3333333333333335
118601,1,3.3333333333333335
118611,1,3.3333333333333335
118613,1,3.3333333333333335
118619,1,3.3333333333333335
118631,1,3.3333333333333335
118633,1,3.3333333333333335
118637,1,3.3333333333333335
118643,1,3.3333333333333335
118644,1,3.3333333333333335
118645,1,3.3333333333333335
118646,1,3.3333333333333335
118651,1,3.3333333333333335
118653,1,3.3333333333333335
118655,1,3.3333333333333335
118658,1,3.3333333333333335
118662,1,3.3333333333333335
118664,1,3.3333333333333335
118667,1,3.3333333333333335
118669,1,3.3333333333333335
118689,1,3.3333333333333335
118706,1,3.3333333333333335
118711,1,3.3333333333333335
100634,1,3.3333333333333335
118718,1,3.3333333333333335
118723,1,3.3333333333333335
118724,1,3.3333333333333335
118729,1,3.3333333333333335
118746,1,3.3333333333333335
118747,1,3.3333333333333335
118751,1,3.3333333333333335
118766,1,3.3333333333333335
118773,1,3.3333333333333335
118780,1,3.3333333333333335
118782,1,3.3333333333333335
118784,1,3.3333333333333335
118786,1,3.3333333333333335
118789,1,3.3333333333333335
118803,1,3.3333333333333335
118806,1,3.3333333333333335
118807,1,3.3333333333333335
118808,1,3.3333333333333335
118810,1,3.3333333333333335
118812,1,3.3333333333333335
118821,1,3.3333333333333335
100642,1,3.3333333333333335
118835,1,3.3333333333333335
118840,1,3.3333333333333335
118842,1,3.3333333333333335
118847,1,3.3333333333333335
118849,1,3.3333333333333335
118855,1,3.3333333333333335
118865,1,3.3333333333333335
100644,1,3.3333333333333335
100651,1,3.3333333333333335
118896,1,3.3333333333333335
118899,1,3.3333333333333335
118906,1,3.3333333333333335
118907,1,3.3333333333333335
118916,1,3.3333333333333335
118925,1,3.3333333333333335
100670,1,3.3333333333333335
118958,1,3.3333333333333335
100682,1,3.3333333333333335
100684,1,3.3333333333333335
118971,1,3.3333333333333335
118978,1,3.3333333333333335
118985,1,3.3333333333333335
118987,1,3.3333333333333335
118997,1,3.3333333333333335
119006,1,3.3333333333333335
119014,1,3.3333333333333335
119015,1,3.3333333333333335
119027,1,3.3333333333333335
119030,1,3.3333333333333335
119031,1,3.3333333333333335
119032,1,3.3333333333333335
119033,1,3.3333333333333335
119035,1,3.3333333333333335
119040,1,3.3333333333333335
119045,1,3.3333333333333335
119046,1,3.3333333333333335
119047,1,3.3333333333333335
119060,1,3.3333333333333335
119062,1,3.3333333333333335
119063,1,3.3333333333333335
119064,1,3.3333333333333335
119065,1,3.3333333333333335
119082,1,3.3333333333333335
119084,1,3.3333333333333335
100699,1,3.3333333333333335
100702,1,3.3333333333333335
119106,1,3.3333333333333335
119112,1,3.3333333333333335
100703,1,3.3333333333333335
119120,1,3.3333333333333335
119121,1,3.3333333333333335
119123,1,3.3333333333333335
119127,1,3.3333333333333335
119128,1,3.3333333333333335
119142,1,3.3333333333333335
119152,1,3.3333333333333335
119158,1,3.3333333333333335
119159,1,3.3333333333333335
119161,1,3.3333333333333335
119164,1,3.3333333333333335
100704,1,3.3333333333333335
119170,1,3.3333333333333335
119175,1,3.3333333333333335
119176,1,3.3333333333333335
119184,1,3.3333333333333335
119186,1,3.3333333333333335
119192,1,3.3333333333333335
119194,1,3.3333333333333335
119197,1,3.3333333333333335
100705,1,3.3333333333333335
119199,1,3.3333333333333335
119213,1,3.3333333333333335
119215,1,3.3333333333333335
100707,1,3.3333333333333335
119228,1,3.3333333333333335
119232,1,3.3333333333333335
119233,1,3.3333333333333335
119234,1,3.3333333333333335
119237,1,3.3333333333333335
100719,1,3.3333333333333335
119243,1,3.3333333333333335
119246,1,3.3333333333333335
119264,1,3.3333333333333335
119271,1,3.3333333333333335
119273,1,3.3333333333333335
119284,1,3.3333333333333335
100725,1,3.3333333333333335
119303,1,3.3333333333333335
119331,1,3.3333333333333335
100729,1,3.3333333333333335
119338,1,3.3333333333333335
119341,1,3.3333333333333335
119352,1,3.3333333333333335
119357,1,3.3333333333333335
119361,1,3.3333333333333335
100732,1,3.3333333333333335
100737,1,3.3333333333333335
119367,1,3.3333333333333335
119378,1,3.3333333333333335
119382,1,3.3333333333333335
119386,1,3.3333333333333335
119387,1,3.3333333333333335
119392,1,3.3333333333333335
119404,1,3.3333333333333335
119411,1,3.3333333333333335
119413,1,3.3333333333333335
119415,1,3.3333333333333335
119430,1,3.3333333333333335
119438,1,3.3333333333333335
119441,1,3.3333333333333335
119448,1,3.3333333333333335
119452,1,3.3333333333333335
100738,1,3.3333333333333335
119461,1,3.3333333333333335
119463,1,3.3333333333333335
119466,1,3.3333333333333335
119477,1,3.3333333333333335
119478,1,3.3333333333333335
119483,1,3.3333333333333335
100749,1,3.3333333333333335
119494,1,3.3333333333333335
119511,1,3.3333333333333335
119512,1,3.3333333333333335
119515,1,3.3333333333333335
119528,1,3.3333333333333335
119532,1,3.3333333333333335
119534,1,3.3333333333333335
119536,1,3.3333333333333335
119537,1,3.3333333333333335
100752,1,3.3333333333333335
119544,1,3.3333333333333335
119550,1,3.3333333333333335
119556,1,3.3333333333333335
119560,1,3.3333333333333335
119561,1,3.3333333333333335
119567,1,3.3333333333333335
119580,1,3.3333333333333335
119584,1,3.3333333333333335
119589,1,3.3333333333333335
119592,1,3.3333333333333335
119599,1,3.3333333333333335
119600,1,3.3333333333333335
119616,1,3.3333333333333335
119617,1,3.3333333333333335
119619,1,3.3333333333333335
119635,1,3.3333333333333335
119636,1,3.3333333333333335
119637,1,3.3333333333333335
119639,1,3.3333333333333335
119644,1,3.3333333333333335
119645,1,3.3333333333333335
119652,1,3.3333333333333335
119666,1,3.3333333333333335
100759,1,3.3333333333333335
119688,1,3.3333333333333335
119690,1,3.3333333333333335
119693,1,3.3333333333333335
119700,1,3.3333333333333335
119705,1,3.3333333333333335
119706,1,3.3333333333333335
119727,1,3.3333333333333335
119728,1,3.3333333333333335
119733,1,3.3333333333333335
119738,1,3.3333333333333335
119740,1,3.3333333333333335
119747,1,3.3333333333333335
119754,1,3.3333333333333335
119760,1,3.3333333333333335
119761,1,3.3333333333333335
119766,1,3.3333333333333335
119777,1,3.3333333333333335
119783,1,3.3333333333333335
119784,1,3.3333333333333335
119791,1,3.3333333333333335
100768,1,3.3333333333333335
119801,1,3.3333333333333335
119810,1,3.3333333333333335
119813,1,3.3333333333333335
100772,1,3.3333333333333335
119817,1,3.3333333333333335
119823,1,3.3333333333333335
119827,1,3.3333333333333335
119829,1,3.3333333333333335
119831,1,3.3333333333333335
119832,1,3.3333333333333335
119840,1,3.3333333333333335
119847,1,3.3333333333333335
119848,1,3.3333333333333335
119849,1,3.3333333333333335
119857,1,3.3333333333333335
119860,1,3.3333333333333335
119862,1,3.3333333333333335
119864,1,3.3333333333333335
119870,1,3.3333333333333335
119874,1,3.3333333333333335
119876,1,3.3333333333333335
119878,1,3.3333333333333335
119880,1,3.3333333333333335
119884,1,3.3333333333333335
100774,1,3.3333333333333335
119888,1,3.3333333333333335
119890,1,3.3333333333333335
119893,1,3.3333333333333335
119894,1,3.3333333333333335
119900,1,3.3333333333333335
119903,1,3.3333333333333335
119904,1,3.3333333333333335
119911,1,3.3333333333333335
119912,1,3.3333333333333335
119913,1,3.3333333333333335
119916,1,3.3333333333333335
119920,1,3.3333333333333335
119939,1,3.3333333333333335
119942,1,3.3333333333333335
100779,1,3.3333333333333335
100785,1,3.3333333333333335
119953,1,3.3333333333333335
119966,1,3.3333333333333335
119968,1,3.3333333333333335
119970,1,3.3333333333333335
119985,1,3.3333333333333335
119987,1,3.3333333333333335
119993,1,3.3333333333333335
100787,1,3.3333333333333335
119997,1,3.3333333333333335
100790,1,3.3333333333333335
100791,1,3.3333333333333335
120014,1,3.3333333333333335
120019,1,3.3333333333333335
120022,1,3.3333333333333335
120035,1,3.3333333333333335
120040,1,3.3333333333333335
100796,1,3.3333333333333335
120046,1,3.3333333333333335
120048,1,3.3333333333333335
120052,1,3.3333333333333335
120053,1,3.3333333333333335
120054,1,3.3333333333333335
120055,1,3.3333333333333335
120056,1,3.3333333333333335
120058,1,3.3333333333333335
120061,1,3.3333333333333335
100819,1,3.3333333333333335
120068,1,3.3333333333333335
120069,1,3.3333333333333335
120072,1,3.3333333333333335
120074,1,3.3333333333333335
100822,1,3.3333333333333335
120085,1,3.3333333333333335
120093,1,3.3333333333333335
120097,1,3.3333333333333335
120103,1,3.3333333333333335
120107,1,3.3333333333333335
100829,1,3.3333333333333335
120115,1,3.3333333333333335
120119,1,3.3333333333333335
120122,1,3.3333333333333335
120130,1,3.3333333333333335
100830,1,3.3333333333333335
120138,1,3.3333333333333335
120144,1,3.3333333333333335
100837,1,3.3333333333333335
120151,1,3.3333333333333335
100839,1,3.3333333333333335
120164,1,3.3333333333333335
120166,1,3.3333333333333335
120173,1,3.3333333333333335
120178,1,3.3333333333333335
120190,1,3.3333333333333335
120191,1,3.3333333333333335
120194,1,3.3333333333333335
120195,1,3.3333333333333335
120199,1,3.3333333333333335
120205,1,3.3333333333333335
100845,1,3.3333333333333335
120209,1,3.3333333333333335
120210,1,3.3333333333333335
100851,1,3.3333333333333335
120219,1,3.3333333333333335
120230,1,3.3333333333333335
120237,1,3.3333333333333335
120238,1,3.3333333333333335
120253,1,3.3333333333333335
120256,1,3.3333333333333335
120260,1,3.3333333333333335
100854,1,3.3333333333333335
120269,1,3.3333333333333335
120270,1,3.3333333333333335
120276,1,3.3333333333333335
100859,1,3.3333333333333335
120280,1,3.3333333333333335
120283,1,3.3333333333333335
120287,1,3.3333333333333335
120290,1,3.3333333333333335
120303,1,3.3333333333333335
120304,1,3.3333333333333335
120305,1,3.3333333333333335
120310,1,3.3333333333333335
120311,1,3.3333333333333335
120318,1,3.3333333333333335
120325,1,3.3333333333333335
120331,1,3.3333333333333335
120338,1,3.3333333333333335
120348,1,3.3333333333333335
100863,1,3.3333333333333335
120353,1,3.3333333333333335
120354,1,3.3333333333333335
120357,1,3.3333333333333335
120361,1,3.3333333333333335
100865,1,3.3333333333333335
120375,1,3.3333333333333335
120381,1,3.3333333333333335
120385,1,3.3333333333333335
120388,1,3.3333333333333335
120400,1,3.3333333333333335
120401,1,3.3333333333333335
100870,1,3.3333333333333335
120411,1,3.3333333333333335
100874,1,3.3333333333333335
120420,1,3.3333333333333335
120427,1,3.3333333333333335
120441,1,3.3333333333333335
100877,1,3.3333333333333335
120448,1,3.3333333333333335
120461,1,3.3333333333333335
120465,1,3.3333333333333335
100878,1,3.3333333333333335
120489,1,3.3333333333333335
120493,1,3.3333333333333335
120495,1,3.3333333333333335
120498,1,3.3333333333333335
120499,1,3.3333333333333335
120503,1,3.3333333333333335
120507,1,3.3333333333333335
120512,1,3.3333333333333335
120515,1,3.3333333333333335
120518,1,3.3333333333333335
120519,1,3.3333333333333335
120523,1,3.3333333333333335
120527,1,3.3333333333333335
120535,1,3.3333333333333335
120540,1,3.3333333333333335
120541,1,3.3333333333333335
120552,1,3.3333333333333335
120554,1,3.3333333333333335
120555,1,3.3333333333333335
120557,1,3.3333333333333335
120562,1,3.3333333333333335
120563,1,3.3333333333333335
120566,1,3.3333333333333335
120571,1,3.3333333333333335
120575,1,3.3333333333333335
120587,1,3.3333333333333335
120588,1,3.3333333333333335
120596,1,3.3333333333333335
120597,1,3.3333333333333335
120607,1,3.3333333333333335
120612,1,3.3333333333333335
120618,1,3.3333333333333335
120621,1,3.3333333333333335
120623,1,3.3333333333333335
120624,1,3.3333333333333335
120625,1,3.3333333333333335
100879,1,3.3333333333333335
120636,1,3.3333333333333335
120637,1,3.3333333333333335
120650,1,3.3333333333333335
120651,1,3.3333333333333335
120652,1,3.3333333333333335
120654,1,3.3333333333333335
120659,1,3.3333333333333335
120660,1,3.3333333333333335
120666,1,3.3333333333333335
120673,1,3.3333333333333335
120681,1,3.3333333333333335
100895,1,3.3333333333333335
120707,1,3.3333333333333335
120710,1,3.3333333333333335
120720,1,3.3333333333333335
120724,1,3.3333333333333335
120731,1,3.3333333333333335
120742,1,3.3333333333333335
120744,1,3.3333333333333335
120745,1,3.3333333333333335
120758,1,3.3333333333333335
120761,1,3.3333333333333335
120763,1,3.3333333333333335
120770,1,3.3333333333333335
120778,1,3.3333333333333335
120781,1,3.3333333333333335
120782,1,3.3333333333333335
120788,1,3.3333333333333335
120791,1,3.3333333333333335
120796,1,3.3333333333333335
120797,1,3.3333333333333335
120798,1,3.3333333333333335
120803,1,3.3333333333333335
120810,1,3.3333333333333335
100896,1,3.3333333333333335
120813,1,3.3333333333333335
120816,1,3.3333333333333335
120817,1,3.3333333333333335
120818,1,3.3333333333333335
120823,1,3.3333333333333335
120829,1,3.3333333333333335
120830,1,3.3333333333333335
120832,1,3.3333333333333335
120834,1,3.3333333333333335
120839,1,3.3333333333333335
120857,1,3.3333333333333335
120861,1,3.3333333333333335
120863,1,3.3333333333333335
120872,1,3.3333333333333335
120875,1,3.3333333333333335
120892,1,3.3333333333333335
100905,1,3.3333333333333335
120918,1,3.3333333333333335
120920,1,3.3333333333333335
120926,1,3.3333333333333335
100932,1,3.3333333333333335
120932,1,3.3333333333333335
120945,1,3.3333333333333335
120957,1,3.3333333333333335
120962,1,3.3333333333333335
120973,1,3.3333333333333335
120981,1,3.3333333333333335
120984,1,3.3333333333333335
120985,1,3.3333333333333335
